账期,账号ID,账号,Owner账号ID,Owner账号,产品Code,产品,产品明细Code,产品明细,消费类型,消费时间,账单开始时间,账单结束时间,订单号/账单号,账单类型,官网价,优惠金额,优惠券抵扣,抹零金额,应付金额,现金支付,信用额度退款抵扣,代金券抵扣,储值卡支付金额,欠费金额,支付状态,币种
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768138	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768151	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 23:00,2023/9/24 0:00,"2023091702768139	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768150	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768137	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091702768148	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091702768132	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768133	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091702768134	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768131	",后付费账单,0.269,0,0,0.009,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768129	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091702768127	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768126	",后付费账单,1.425383,0,0,0.005383,1.42,1.42,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768125	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768124	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 22:00,2023/9/23 23:00,"2023091702768121	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768122	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768136	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768135	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091702768120	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929312	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091620929315	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091620929313	",后付费账单,0.269,0,0,0.009,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091702768128	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929311	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091620929314	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091702768123	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 15:00,2023/9/23 16:00,"2023091620929309	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929310	",后付费账单,1.386266,0,0,0.006266,1.38,1.38,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091620929308	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929307	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091702768117	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929306	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 21:00,2023/9/23 22:00,"2023091620929304	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091702768119	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929303	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091702768118	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929305	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929298	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929300	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929297	",后付费账单,0.269,0,0,0.009,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929295	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929299	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929292	",后付费账单,1.558266,0,0,0.008266,1.55,1.55,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 14:00,2023/9/23 15:00,"2023091620929294	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929293	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929291	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929289	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929296	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 20:00,2023/9/23 21:00,"2023091620929288	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929302	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929287	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929301	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929282	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929290	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929279	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929280	",后付费账单,0.269,0,0,0.009,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929283	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929284	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 13:00,2023/9/23 14:00,"2023091620929278	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929275	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929276	",后付费账单,1.377702,0,0,0.007702,1.37,1.37,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929274	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929267	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929273	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 19:00,2023/9/23 20:00,"2023091620929272	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929286	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929285	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929271	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929264	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929281	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929262	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929277	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929265	",后付费账单,0.269,0,0,0.009,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929266	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 12:00,2023/9/23 13:00,"2023091620929263	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 15:00,2023/9/23 16:00,"2023091620929268	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929261	",后付费账单,1.392702,0,0,0.002702,1.39,1.39,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929259	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929258	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ecs,云服务器 ECS,vm,云服务器ECS-包年包月,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929257	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,yundisk,云盘,后付费,-,2023/9/23 18:00,2023/9/23 19:00,"2023091620929256	",后付费账单,0.084,0,0,0.004,0.08,0.08,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929269	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929270	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_backups_public_cn,PolarDB 备份,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929255	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,cdn,CDN,cdn,CDN,后付费,-,2023/9/23 15:00,2023/9/23 16:00,"2023091620929251	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929260	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,polardb,云原生数据库 PolarDB,polardb_sub,POLARDB-包年包月,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929252	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,hdm,数据库自治服务,hdm_post_public_cn,数据库自治服务DAS（按量付费）,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929246	",后付费账单,0.268,0,0,0.008,0.26,0.26,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 15:00,2023/9/23 16:00,"2023091620929250	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,vod,视频点播,vod,视频点播,后付费,-,2023/9/23 11:00,2023/9/23 12:00,"2023091620929247	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,ipv6gateway,IPv6 网关,ipv6bandwidth,IPv6公网带宽（后付费）,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929248	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,oss,对象存储,oss,对象存储OSS,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929245	",后付费账单,1.399702,0,0,0.009702,1.39,1.39,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,rds,云数据库 RDS,rds,关系型数据库RDS(包月),后付费,-,2023/9/23 15:00,2023/9/23 16:00,"2023091620929235	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,disk,块存储,snapshot,云服务器ECS-快照,后付费,-,2023/9/23 17:00,2023/9/23 18:00,"2023091620929244	",后付费账单,0,0,0,0,0,0,,0,0,0,已结清,CNY
"2023-09	","1081697022925370	",zh@kujiang.com,"1081697022925370	",zh@kujiang.com,eip,弹性公网IP,eip,弹性公网IP,后付费,-,2023/9/23 16:00,2023/9/23 17:00,"2023091620929243	",后付费账单,0.36,0,0,0,0.36,0.36,,0,0,0,已结清,CNY
